Download_date,State,City,Station,From Date,To Date,PM2.5
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",21-11-2018 01:00,21-11-2018 02:00,16.43
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",21-11-2018 02:00,21-11-2018 03:00,35.12
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",21-11-2018 03:00,21-11-2018 04:00,19.07
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",21-11-2018 04:00,21-11-2018 05:00,12.33
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",21-11-2018 05:00,21-11-2018 06:00,9.04
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",21-11-2018 06:00,21-11-2018 07:00,13.46
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",21-11-2018 07:00,21-11-2018 08:00,19.47
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",21-11-2018 08:00,21-11-2018 09:00,13.88
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",21-11-2018 09:00,21-11-2018 10:00,20.97
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",21-11-2018 10:00,21-11-2018 11:00,22.63
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",21-11-2018 11:00,21-11-2018 12:00,15.58
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",21-11-2018 12:00,21-11-2018 13:00,11.47
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",21-11-2018 13:00,21-11-2018 14:00,0.04
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",21-11-2018 14:00,21-11-2018 15:00,0.28
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",21-11-2018 15:00,21-11-2018 16:00,1.52
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",21-11-2018 16:00,21-11-2018 17:00,26.41
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",21-11-2018 17:00,21-11-2018 18:00,21.22
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",21-11-2018 18:00,21-11-2018 19:00,10.27
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",21-11-2018 19:00,21-11-2018 20:00,10.56
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",21-11-2018 20:00,21-11-2018 21:00,12.81
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",21-11-2018 21:00,21-11-2018 22:00,9.67
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",21-11-2018 22:00,21-11-2018 23:00,6.55
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",21-11-2018 23:00,22-11-2018 00:00,8.66
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",22-11-2018 00:00,22-11-2018 01:00,17.62
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",22-11-2018 01:00,22-11-2018 02:00,8.8
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",22-11-2018 02:00,22-11-2018 03:00,12.52
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",22-11-2018 03:00,22-11-2018 04:00,11.99
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",22-11-2018 04:00,22-11-2018 05:00,11.65
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",22-11-2018 05:00,22-11-2018 06:00,3.36
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",22-11-2018 06:00,22-11-2018 07:00,17.21
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",22-11-2018 07:00,22-11-2018 08:00,9.68
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",22-11-2018 08:00,22-11-2018 09:00,15.61
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",22-11-2018 09:00,22-11-2018 10:00,26.91
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",22-11-2018 10:00,22-11-2018 11:00,25.34
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",22-11-2018 11:00,22-11-2018 12:00,13.79
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",22-11-2018 12:00,22-11-2018 13:00,11.11
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",22-11-2018 13:00,22-11-2018 14:00,23.92
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",22-11-2018 14:00,22-11-2018 15:00,7.7
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",22-11-2018 15:00,22-11-2018 16:00,11.69
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",22-11-2018 16:00,22-11-2018 17:00,38.59
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",22-11-2018 17:00,22-11-2018 18:00,48.94
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",22-11-2018 18:00,22-11-2018 19:00,11.78
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",22-11-2018 19:00,22-11-2018 20:00,27.68
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",22-11-2018 20:00,22-11-2018 21:00,46.77
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",22-11-2018 21:00,22-11-2018 22:00,31.1
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",22-11-2018 22:00,22-11-2018 23:00,12.33
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",22-11-2018 23:00,23-11-2018 00:00,31.76
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",23-11-2018 00:00,23-11-2018 01:00,10.88
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",23-11-2018 01:00,23-11-2018 02:00,8.06
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",23-11-2018 02:00,23-11-2018 03:00,30.16
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",23-11-2018 03:00,23-11-2018 04:00,32.8
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",23-11-2018 04:00,23-11-2018 05:00,50.03
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",23-11-2018 05:00,23-11-2018 06:00,34.24
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",23-11-2018 06:00,23-11-2018 07:00,36.07
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",23-11-2018 07:00,23-11-2018 08:00,87.34
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",23-11-2018 08:00,23-11-2018 09:00,53.77
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",23-11-2018 09:00,23-11-2018 10:00,90.57
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",23-11-2018 10:00,23-11-2018 11:00,23.53
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",23-11-2018 11:00,23-11-2018 12:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",23-11-2018 12:00,23-11-2018 13:00,30.24
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",23-11-2018 13:00,23-11-2018 14:00,54.28
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",23-11-2018 14:00,23-11-2018 15:00,56.21
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",23-11-2018 15:00,23-11-2018 16:00,47.64
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",23-11-2018 16:00,23-11-2018 17:00,67.81
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",23-11-2018 17:00,23-11-2018 18:00,41.75
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",23-11-2018 18:00,23-11-2018 19:00,113.24
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",23-11-2018 19:00,23-11-2018 20:00,126.18
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",23-11-2018 20:00,23-11-2018 21:00,150.69
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",23-11-2018 21:00,23-11-2018 22:00,87.13
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",23-11-2018 22:00,23-11-2018 23:00,104.24
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",23-11-2018 23:00,24-11-2018 00:00,108.42
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",24-11-2018 00:00,24-11-2018 01:00,74.02
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",24-11-2018 01:00,24-11-2018 02:00,86.62
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",24-11-2018 02:00,24-11-2018 03:00,96.59
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",24-11-2018 03:00,24-11-2018 04:00,91.51
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",24-11-2018 04:00,24-11-2018 05:00,103.6
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",24-11-2018 05:00,24-11-2018 06:00,125.49
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",24-11-2018 06:00,24-11-2018 07:00,160.56
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",24-11-2018 07:00,24-11-2018 08:00,165
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",24-11-2018 08:00,24-11-2018 09:00,94.44
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",24-11-2018 09:00,24-11-2018 10:00,14.49
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",24-11-2018 10:00,24-11-2018 11:00,3.58
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",24-11-2018 11:00,24-11-2018 12:00,62.44
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",24-11-2018 12:00,24-11-2018 13:00,73.4
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",24-11-2018 13:00,24-11-2018 14:00,68.78
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",24-11-2018 14:00,24-11-2018 15:00,80.35
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",24-11-2018 15:00,24-11-2018 16:00,91.91
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",24-11-2018 16:00,24-11-2018 17:00,102.61
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",24-11-2018 17:00,24-11-2018 18:00,91.27
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",24-11-2018 18:00,24-11-2018 19:00,92.09
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",24-11-2018 19:00,24-11-2018 20:00,115.84
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",24-11-2018 20:00,24-11-2018 21:00,126.74
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",24-11-2018 21:00,24-11-2018 22:00,144.58
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",24-11-2018 22:00,24-11-2018 23:00,162
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",24-11-2018 23:00,25-11-2018 00:00,143.19
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-11-2018 00:00,25-11-2018 01:00,146.17
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-11-2018 01:00,25-11-2018 02:00,160
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-11-2018 02:00,25-11-2018 03:00,165
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-11-2018 03:00,25-11-2018 04:00,186.43
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-11-2018 04:00,25-11-2018 05:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-11-2018 05:00,25-11-2018 06:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-11-2018 06:00,25-11-2018 07:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-11-2018 07:00,25-11-2018 08:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-11-2018 08:00,25-11-2018 09:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-11-2018 09:00,25-11-2018 10:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-11-2018 10:00,25-11-2018 11:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-11-2018 11:00,25-11-2018 12:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-11-2018 12:00,25-11-2018 13:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-11-2018 13:00,25-11-2018 14:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-11-2018 14:00,25-11-2018 15:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-11-2018 15:00,25-11-2018 16:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-11-2018 16:00,25-11-2018 17:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-11-2018 17:00,25-11-2018 18:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-11-2018 18:00,25-11-2018 19:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-11-2018 19:00,25-11-2018 20:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-11-2018 20:00,25-11-2018 21:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-11-2018 21:00,25-11-2018 22:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-11-2018 22:00,25-11-2018 23:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",25-11-2018 23:00,26-11-2018 00:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-11-2018 00:00,26-11-2018 01:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-11-2018 01:00,26-11-2018 02:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-11-2018 02:00,26-11-2018 03:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-11-2018 03:00,26-11-2018 04:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-11-2018 04:00,26-11-2018 05:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-11-2018 05:00,26-11-2018 06:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-11-2018 06:00,26-11-2018 07:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-11-2018 07:00,26-11-2018 08:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-11-2018 08:00,26-11-2018 09:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-11-2018 09:00,26-11-2018 10:00,None
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-11-2018 10:00,26-11-2018 11:00,29.01
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-11-2018 11:00,26-11-2018 12:00,31.15
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-11-2018 12:00,26-11-2018 13:00,94.7
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-11-2018 13:00,26-11-2018 14:00,90.04
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-11-2018 14:00,26-11-2018 15:00,89.32
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-11-2018 15:00,26-11-2018 16:00,82.72
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-11-2018 16:00,26-11-2018 17:00,78.08
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-11-2018 17:00,26-11-2018 18:00,81.12
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-11-2018 18:00,26-11-2018 19:00,78.04
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-11-2018 19:00,26-11-2018 20:00,74.39
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-11-2018 20:00,26-11-2018 21:00,89.3
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-11-2018 21:00,26-11-2018 22:00,102.02
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-11-2018 22:00,26-11-2018 23:00,114.16
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",26-11-2018 23:00,27-11-2018 00:00,104.23
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-11-2018 00:00,27-11-2018 01:00,92.6
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-11-2018 01:00,27-11-2018 02:00,101.33
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-11-2018 02:00,27-11-2018 03:00,119.11
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-11-2018 03:00,27-11-2018 04:00,127.14
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-11-2018 04:00,27-11-2018 05:00,145.11
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-11-2018 05:00,27-11-2018 06:00,130.34
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-11-2018 06:00,27-11-2018 07:00,121.75
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-11-2018 07:00,27-11-2018 08:00,112.76
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-11-2018 08:00,27-11-2018 09:00,58.78
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-11-2018 09:00,27-11-2018 10:00,75.28
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-11-2018 10:00,27-11-2018 11:00,22.94
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-11-2018 11:00,27-11-2018 12:00,65.11
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-11-2018 12:00,27-11-2018 13:00,89.26
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-11-2018 13:00,27-11-2018 14:00,92.14
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-11-2018 14:00,27-11-2018 15:00,70.45
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-11-2018 15:00,27-11-2018 16:00,59.5
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-11-2018 16:00,27-11-2018 17:00,68.29
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-11-2018 17:00,27-11-2018 18:00,57.08
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-11-2018 18:00,27-11-2018 19:00,83.19
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-11-2018 19:00,27-11-2018 20:00,78.19
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-11-2018 20:00,27-11-2018 21:00,82.76
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-11-2018 21:00,27-11-2018 22:00,78.02
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-11-2018 22:00,27-11-2018 23:00,87.56
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",27-11-2018 23:00,28-11-2018 00:00,91.34
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-11-2018 00:00,28-11-2018 01:00,113.76
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-11-2018 01:00,28-11-2018 02:00,102.33
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-11-2018 02:00,28-11-2018 03:00,99.26
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-11-2018 03:00,28-11-2018 04:00,110.03
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-11-2018 04:00,28-11-2018 05:00,119.85
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-11-2018 05:00,28-11-2018 06:00,107.5
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-11-2018 06:00,28-11-2018 07:00,118.94
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-11-2018 07:00,28-11-2018 08:00,122.21
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-11-2018 08:00,28-11-2018 09:00,103.9
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-11-2018 09:00,28-11-2018 10:00,116.95
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-11-2018 10:00,28-11-2018 11:00,38.37
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-11-2018 11:00,28-11-2018 12:00,16.79
"Tuesday, Jan 07 2020",Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",28-11-2018 12:00,28-11-2018 13:00,68.78
