id,year,statename,pcname,candidate,sex,age,PC Type,category,party,symbol,general,postal,total,overelectors,overpolled,electors,rank,polled,win,runner,alliance
166,1999,ANDHRA PRADESH,Nandyal,E.Bala Chennaiah,M,,GEN,,IND,,,,12963,1.16%,1.73%,1116553,3,749179,0,0,OTHERS
167,1999,ANDHRA PRADESH,Nandyal,Singam Venkata Rami Reddy,M,,GEN,,IND,,,,1999,0.18%,0.27%,1116553,4,749179,0,0,OTHERS
168,1999,ANDHRA PRADESH,Nandyal,L.Pulla Reddy,M,,GEN,,IND,,,,1528,0.14%,0.20%,1116553,5,749179,0,0,OTHERS
169,1999,ANDHRA PRADESH,Nandyal,Telugu Ramanjaneyulu,M,,GEN,,NTRTDP(LP),,,,1517,0.14%,0.20%,1116553,6,749179,0,0,OTHERS
170,1999,ANDHRA PRADESH,Nandyal,Suddamalla Sanjeeva Reddy,M,,GEN,,IND,,,,497,0.04%,0.07%,1116553,7,749179,0,0,OTHERS
171,1999,ANDHRA PRADESH,Nandyal,Yerasu Srinivasa Reddy,M,,GEN,,IND,,,,427,0.04%,0.06%,1116553,8,749179,0,0,OTHERS
172,1999,ANDHRA PRADESH,Nagarkurnool,Dr.Manda Jagannath,M,,SC,,TDP,,,,431095,35.55%,51.14%,1212569,1,843025,1,0,NDA
173,1999,ANDHRA PRADESH,Nagarkurnool,Dr.Mallu Ravi,M,,SC,,INC,,,,364195,30.03%,43.20%,1212569,2,843025,0,1,CONGRESS
174,1999,ANDHRA PRADESH,Nagarkurnool,Pamena Bheem Bharat,M,,SC,,IND,,,,6658,0.55%,0.79%,1212569,3,843025,0,0,OTHERS
175,1999,ANDHRA PRADESH,Nagarkurnool,D.Kiran Kumar,M,,SC,,IND,,,,5644,0.47%,0.67%,1212569,4,843025,0,0,OTHERS
176,1999,ANDHRA PRADESH,Nagarkurnool,Buddula Srinivasulu,M,,SC,,IND,,,,4080,0.34%,0.48%,1212569,5,843025,0,0,OTHERS
177,1999,ANDHRA PRADESH,Mahabubnagar,A.P.Jitender Reddy,M,,GEN,,BJP,,,,391588,31.34%,47.14%,1249455,1,830725,1,0,NDA
178,1999,ANDHRA PRADESH,Mahabubnagar,Dr.Mallikarjun,M,,GEN,,INC,,,,340693,27.27%,41.01%,1249455,2,830725,0,1,CONGRESS
179,1999,ANDHRA PRADESH,Mahabubnagar,Abdul Rab Jami,M,,GEN,,MCPI(S),,,,34760,2.78%,4.18%,1249455,3,830725,0,0,OTHERS
180,1999,ANDHRA PRADESH,Mahabubnagar,Smt.T.Surekha,F,,GEN,,AJBP,,,,9366,0.75%,1.13%,1249455,4,830725,0,0,OTHERS
181,1999,ANDHRA PRADESH,Mahabubnagar,Bheemayya Vakil,M,,GEN,,NCP,,,,7308,0.58%,0.88%,1249455,5,830725,0,0,OTHERS
182,1999,ANDHRA PRADESH,Mahabubnagar,L.Ram Reddy,M,,GEN,,IND,,,,4208,0.34%,0.51%,1249455,6,830725,0,0,OTHERS
183,1999,ANDHRA PRADESH,Mahabubnagar,Abdul Majeed Khan,M,,GEN,,IND,,,,2047,0.16%,0.25%,1249455,7,830725,0,0,OTHERS
184,1999,ANDHRA PRADESH,Mahabubnagar,Jagadeeshwar Reddy,M,,GEN,,IND,,,,1750,0.14%,0.21%,1249455,8,830725,0,0,OTHERS
185,1999,ANDHRA PRADESH,Hyderabad,Sultan Salahuddin Owaisi,M,,GEN,,AIMIM,,,,448165,28.60%,41.36%,1567225,1,1083678,1,0,OTHERS
186,1999,ANDHRA PRADESH,Hyderabad,Baddam Bal Reddy,M,,GEN,,BJP,,,,387344,24.72%,35.74%,1567225,2,1083678,0,1,NDA
187,1999,ANDHRA PRADESH,Hyderabad,Konda Laxma Reddy,M,,GEN,,INC,,,,200642,12.80%,18.51%,1567225,3,1083678,0,0,CONGRESS
188,1999,ANDHRA PRADESH,Hyderabad,Jai Prakash Singh Lodhi,M,,GEN,,ATDP,,,,15074,0.96%,1.39%,1567225,4,1083678,0,0,OTHERS
189,1999,ANDHRA PRADESH,Hyderabad,Khudratulla Khan,M,,GEN,,NTRTDP(LP),,,,13041,0.83%,1.20%,1567225,5,1083678,0,0,OTHERS
190,1999,ANDHRA PRADESH,Hyderabad,Mir Hadi Ali,M,,GEN,,IND,,,,11328,0.72%,1.05%,1567225,6,1083678,0,0,OTHERS
191,1999,ANDHRA PRADESH,Hyderabad,Bhagwan Dass,M,,GEN,,IND,,,,8084,0.52%,0.75%,1567225,7,1083678,0,0,OTHERS
192,1999,ANDHRA PRADESH,Secunderabad,Bandaru Dattatraya,M,,GEN,,BJP,,,,506626,28.62%,52.19%,1770024,1,970791,1,0,NDA
193,1999,ANDHRA PRADESH,Secunderabad,Nadendla Bhaskara Rao,M,,GEN,,INC,,,,409000,23.11%,42.13%,1770024,2,970791,0,1,CONGRESS
194,1999,ANDHRA PRADESH,Secunderabad,Mohd. Adam Malik,M,,GEN,,MBT,,,,13461,0.76%,1.39%,1770024,3,970791,0,0,OTHERS
195,1999,ANDHRA PRADESH,Secunderabad,K.S.Ganesh Rao,M,,GEN,,JD(S),,,,12949,0.73%,1.33%,1770024,4,970791,0,0,OTHERS
196,1999,ANDHRA PRADESH,Secunderabad,Ambati Krishna Murthy,M,,GEN,,AJBP,,,,8611,0.49%,0.89%,1770024,5,970791,0,0,OTHERS
197,1999,ANDHRA PRADESH,Secunderabad,D.Ramesh Patnaik,M,,GEN,,IND,,,,4475,0.25%,0.46%,1770024,6,970791,0,0,OTHERS
198,1999,ANDHRA PRADESH,Secunderabad,M. Solomon Raju,M,,GEN,,ATDP,,,,3866,0.22%,0.40%,1770024,7,970791,0,0,OTHERS
199,1999,ANDHRA PRADESH,Secunderabad,Bandari Krishna Mudiraj,M,,GEN,,IND,,,,2130,0.12%,0.22%,1770024,8,970791,0,0,OTHERS
200,1999,ANDHRA PRADESH,Secunderabad,S. John,M,,GEN,,RPI,,,,1919,0.11%,0.20%,1770024,9,970791,0,0,OTHERS
201,1999,ANDHRA PRADESH,Secunderabad,Kannam Reddi Satti Raju,M,,GEN,,IND,,,,1910,0.11%,0.20%,1770024,10,970791,0,0,OTHERS
202,1999,ANDHRA PRADESH,Secunderabad,Nookala Chinna Satyanarayana,M,,GEN,,PPOI,,,,1795,0.10%,0.18%,1770024,11,970791,0,0,OTHERS
203,1999,ANDHRA PRADESH,Secunderabad,Taher Kamal Khundmiri,M,,GEN,,IND,,,,1793,0.10%,0.18%,1770024,12,970791,0,0,OTHERS
204,1999,ANDHRA PRADESH,Secunderabad,T.N.Jayanand Reddy,M,,GEN,,IND,,,,1222,0.07%,0.13%,1770024,13,970791,0,0,OTHERS
205,1999,ANDHRA PRADESH,Secunderabad,M.B.Chander,M,,GEN,,IND,,,,1034,0.06%,0.11%,1770024,14,970791,0,0,OTHERS
206,1999,ANDHRA PRADESH,Siddipet,M. Rajaiah,M,,SC,,TDP,,,,583346,35.96%,54.24%,1622094,1,1075422,1,0,NDA
207,1999,ANDHRA PRADESH,Siddipet,Yellaiah Nandi,M,,SC,,INC,,,,429625,26.49%,39.95%,1622094,2,1075422,0,1,CONGRESS
208,1999,ANDHRA PRADESH,Siddipet,Dr. N.A  Krishna,M,,SC,,ATDP,,,,16944,1.04%,1.58%,1622094,3,1075422,0,0,OTHERS
209,1999,ANDHRA PRADESH,Siddipet,Thonta Venkatesh,M,,SC,,IND,,,,10858,0.67%,1.01%,1622094,4,1075422,0,0,OTHERS
210,1999,ANDHRA PRADESH,Siddipet,Y.  Samaiah,M,,SC,,IND,,,,1759,0.11%,0.16%,1622094,5,1075422,0,0,OTHERS
211,1999,ANDHRA PRADESH,Medak,A. Narendra,M,,GEN,,BJP,,,,400244,32.81%,46.08%,1219960,1,868547,1,0,NDA
212,1999,ANDHRA PRADESH,Medak,M. Baga Reddy,M,,GEN,,INC,,,,378161,31.00%,43.54%,1219960,2,868547,0,1,CONGRESS
213,1999,ANDHRA PRADESH,Medak,Syed Muneeroddin,M,,GEN,,IND,,,,14505,1.19%,1.67%,1219960,3,868547,0,0,OTHERS
214,1999,ANDHRA PRADESH,Medak,Golla Vittal,M,,GEN,,IND,,,,11525,0.94%,1.33%,1219960,4,868547,0,0,OTHERS
215,1999,ANDHRA PRADESH,Medak,Allaram Ratnaiah,M,,GEN,,MCPI(S),,,,10483,0.86%,1.21%,1219960,5,868547,0,0,OTHERS
216,1999,ANDHRA PRADESH,Medak,Tirunagari Muralidhar,M,,GEN,,AJBP,,,,8248,0.68%,0.95%,1219960,6,868547,0,0,OTHERS
217,1999,ANDHRA PRADESH,Medak,Ganta Babu,M,,GEN,,IND,,,,7214,0.59%,0.83%,1219960,7,868547,0,0,OTHERS
218,1999,ANDHRA PRADESH,Nizamabad,Ganga Reddy Gaddam,M,,GEN,,TDP,,,,373260,33.03%,47.96%,1129947,1,778332,1,0,NDA
219,1999,ANDHRA PRADESH,Nizamabad,S.Santosh Reddy,M,,GEN,,INC,,,,369824,32.73%,47.51%,1129947,2,778332,0,1,CONGRESS
220,1999,ANDHRA PRADESH,Nizamabad,Karnati Yadagiri,M,,GEN,,IND,,,,6312,0.56%,0.81%,1129947,3,778332,0,0,OTHERS
221,1999,ANDHRA PRADESH,Nizamabad,Shakkari Konda Dharmapuri,M,,GEN,,ATDP,,,,4504,0.40%,0.58%,1129947,4,778332,0,0,OTHERS
222,1999,ANDHRA PRADESH,Adilabad,Dr. S. Venugopal Chary,M,,GEN,,TDP,,,,390308,35.65%,50.68%,1094868,1,770154,1,0,NDA
223,1999,ANDHRA PRADESH,Adilabad,Mohd. Sultan Ahmad,M,,GEN,,INC,,,,280585,25.63%,36.43%,1094868,2,770154,0,1,CONGRESS
224,1999,ANDHRA PRADESH,Adilabad,C. Shanker Rao,M,,GEN,,CPI,,,,35113,3.21%,4.56%,1094868,3,770154,0,0,OTHERS
225,1999,ANDHRA PRADESH,Adilabad,K. V. Narayan Rao,M,,GEN,,IND,,,,22141,2.02%,2.87%,1094868,4,770154,0,0,OTHERS
226,1999,ANDHRA PRADESH,Adilabad,C.H. Dayanand,M,,GEN,,RPI(A),,,,10466,0.96%,1.36%,1094868,5,770154,0,0,OTHERS
227,1999,ANDHRA PRADESH,Adilabad,Sumathi Reddy,F,,GEN,,ATDP,,,,3859,0.35%,0.50%,1094868,6,770154,0,0,OTHERS
228,1999,ANDHRA PRADESH,Adilabad,Md. Chand Pasha,M,,GEN,,IND,,,,1130,0.10%,0.15%,1094868,7,770154,0,0,OTHERS
229,1999,ANDHRA PRADESH,Peddapalli,Dr.Smt.C. Suguna Kumari,F,,SC,,TDP,,,,406529,30.55%,45.33%,1330759,1,896723,1,0,NDA
230,1999,ANDHRA PRADESH,Peddapalli,G.Venkat Swamy,M,,SC,,INC,,,,390640,29.35%,43.56%,1330759,2,896723,0,1,CONGRESS
231,1999,ANDHRA PRADESH,Peddapalli,Yerrala Gattaiah,M,,SC,,CPI,,,,42263,3.18%,4.71%,1330759,3,896723,0,0,OTHERS
232,1999,ANDHRA PRADESH,Peddapalli,Bojja Bixamaiah,M,,SC,,IND,,,,10183,0.77%,1.14%,1330759,4,896723,0,0,OTHERS
233,1999,ANDHRA PRADESH,Peddapalli,Godisala Sathaiah,M,,SC,,IND,,,,3972,0.30%,0.44%,1330759,5,896723,0,0,OTHERS
234,1999,ANDHRA PRADESH,Peddapalli,Shanigarapu Sadanandam,M,,SC,,IND,,,,3659,0.27%,0.41%,1330759,6,896723,0,0,OTHERS
235,1999,ANDHRA PRADESH,Peddapalli,Kallepalli Narsaiah,M,,SC,,IND,,,,3328,0.25%,0.37%,1330759,7,896723,0,0,OTHERS
236,1999,ANDHRA PRADESH,Karimnagar,Chennamaneni Vidyasagar Rao,M,,GEN,,BJP,,,,398437,31.65%,47.40%,1259045,1,840556,1,0,NDA
237,1999,ANDHRA PRADESH,Karimnagar,Anand Rao Chelimeda,M,,GEN,,INC,,,,379067,30.11%,45.10%,1259045,2,840556,0,1,CONGRESS
238,1999,ANDHRA PRADESH,Karimnagar,Smt.Sankepalli Suma,F,,GEN,,ATDP,,,,11222,0.89%,1.34%,1259045,3,840556,0,0,OTHERS
239,1999,ANDHRA PRADESH,Karimnagar,Gajabheemkar Vittal,M,,GEN,,NTRTDP(LP),,,,8827,0.70%,1.05%,1259045,4,840556,0,0,OTHERS
240,1999,ANDHRA PRADESH,Karimnagar,Dr. Achyutha Raju B.,M,,GEN,,IND,,,,3720,0.30%,0.44%,1259045,5,840556,0,0,OTHERS
241,1999,ANDHRA PRADESH,Hanamkonda,Chada Suresh Reddy,M,,GEN,,TDP,,,,375285,33.54%,49.59%,1118951,1,756778,1,0,NDA
242,1999,ANDHRA PRADESH,Hanamkonda,M.Kamaluddin Ahmed,M,,GEN,,INC,,,,289504,25.87%,38.25%,1118951,2,756778,0,1,CONGRESS
243,1999,ANDHRA PRADESH,Hanamkonda,Kalidas Madatha,M,,GEN,,CPI,,,,37904,3.39%,5.01%,1118951,3,756778,0,0,OTHERS
244,1999,ANDHRA PRADESH,Hanamkonda,Ambati Suryanarayana,M,,GEN,,AJBP,,,,7006,0.63%,0.93%,1118951,4,756778,0,0,OTHERS
245,1999,ANDHRA PRADESH,Hanamkonda,Shivaratri Balaiah,M,,GEN,,IND,,,,5664,0.51%,0.75%,1118951,5,756778,0,0,OTHERS
246,1999,ANDHRA PRADESH,Hanamkonda,Dr. Dharmapuri Sampath Rajaram Yadav,M,,GEN,,SP,,,,3831,0.34%,0.51%,1118951,6,756778,0,0,OTHERS
247,1999,ANDHRA PRADESH,Hanamkonda,Gorugu Satyanarayana,M,,GEN,,IND,,,,3435,0.31%,0.45%,1118951,7,756778,0,0,OTHERS
248,1999,ANDHRA PRADESH,Hanamkonda,Pakala Devadanam,M,,GEN,,IND,,,,2350,0.21%,0.31%,1118951,8,756778,0,0,OTHERS
249,1999,ANDHRA PRADESH,Hanamkonda,Kosanam Satyanarayana,M,,GEN,,NTRTDP(LP),,,,1688,0.15%,0.22%,1118951,9,756778,0,0,OTHERS
250,1999,ANDHRA PRADESH,Hanamkonda,Smt.A.V. Vijaya Lakshmi,F,,GEN,,NCP,,,,1165,0.10%,0.15%,1118951,10,756778,0,0,OTHERS
251,1999,ANDHRA PRADESH,Warangal,Bodakunti Venkateshwarlu,M,,GEN,,TDP,,,,385593,34.04%,45.06%,1132718,1,855702,1,0,NDA
252,1999,ANDHRA PRADESH,Warangal,Dr. T. Kalpanadevi,F,,GEN,,INC,,,,372227,32.86%,43.50%,1132718,2,855702,0,1,CONGRESS
253,1999,ANDHRA PRADESH,Warangal,Gollapelly Nagaiah,M,,GEN,,CPM,,,,30622,2.70%,3.58%,1132718,3,855702,0,0,OTHERS
254,1999,ANDHRA PRADESH,Warangal,Tejavath Bellaiah,M,,GEN,,IND,,,,23483,2.07%,2.74%,1132718,4,855702,0,0,OTHERS
255,1999,ANDHRA PRADESH,Warangal,Smt. Rayala Vimala,F,,GEN,,IND,,,,11356,1.00%,1.33%,1132718,5,855702,0,0,OTHERS
256,1999,ANDHRA PRADESH,Warangal,Shaik Lal,M,,GEN,,IND,,,,4683,0.41%,0.55%,1132718,6,855702,0,0,OTHERS
257,1999,ANDHRA PRADESH,Warangal,Thakur Desh Raj Singh,M,,GEN,,AJBP,,,,4025,0.36%,0.47%,1132718,7,855702,0,0,OTHERS
258,1999,ANDHRA PRADESH,Khammam,Renuka Chowdhury,F,,GEN,,INC,,,,328596,26.75%,34.66%,1228365,1,948088,1,0,CONGRESS
259,1999,ANDHRA PRADESH,Khammam,Baby Swarna Kumari Maddineni,F,,GEN,,TDP,,,,320198,26.07%,33.77%,1228365,2,948088,0,1,NDA
260,1999,ANDHRA PRADESH,Khammam,Guguloth Dharma,M,,GEN,,CPM,,,,184422,15.01%,19.45%,1228365,3,948088,0,0,OTHERS
261,1999,ANDHRA PRADESH,Khammam,Aruna Chandra,F,,GEN,,IND,,,,52971,4.31%,5.59%,1228365,4,948088,0,0,OTHERS
262,1999,ANDHRA PRADESH,Khammam,Matte Gurumurthy,M,,GEN,,MCPI(S),,,,15129,1.23%,1.60%,1228365,5,948088,0,0,OTHERS
263,1999,ANDHRA PRADESH,Khammam,Muralidhar.G,M,,GEN,,AJBP,,,,2779,0.23%,0.29%,1228365,6,948088,0,0,OTHERS
264,1999,ANDHRA PRADESH,Khammam,Eda Seshagiri Rao,M,,GEN,,IND,,,,2029,0.17%,0.21%,1228365,7,948088,0,0,OTHERS
265,1999,ANDHRA PRADESH,Khammam,Gopagani Shankar Rao,M,,GEN,,JD(S),,,,1997,0.16%,0.21%,1228365,8,948088,0,0,OTHERS
266,1999,ANDHRA PRADESH,Khammam,Padiga Yerraiah,M,,GEN,,IND,,,,1955,0.16%,0.21%,1228365,9,948088,0,0,OTHERS
267,1999,ANDHRA PRADESH,Khammam,Guduru Satyanarayana,M,,GEN,,IND,,,,1829,0.15%,0.19%,1228365,10,948088,0,0,OTHERS
268,1999,ANDHRA PRADESH,Khammam,Dr Irri Mari Anna,M,,GEN,,IND,,,,1822,0.15%,0.19%,1228365,11,948088,0,0,OTHERS
269,1999,ANDHRA PRADESH,Khammam,Kodamsimham Pandu Ranga Charyulu,M,,GEN,,IND,,,,1519,0.12%,0.16%,1228365,12,948088,0,0,OTHERS
270,1999,ANDHRA PRADESH,Khammam,Kama Rama Rao,M,,GEN,,IND,,,,1325,0.11%,0.14%,1228365,13,948088,0,0,OTHERS
271,1999,ANDHRA PRADESH,Nalgonda,Gutha Sukender Reddy,M,,GEN,,TDP,,,,427505,30.17%,43.59%,1417182,1,980671,1,0,NDA
272,1999,ANDHRA PRADESH,Nalgonda,Kanukula Janardhan Reddy,M,,GEN,,INC,,,,347770,24.54%,35.46%,1417182,2,980671,0,1,CONGRESS
273,1999,ANDHRA PRADESH,Nalgonda,Suravaram Sudhakar Reddy,M,,GEN,,CPI,,,,169097,11.93%,17.24%,1417182,3,980671,0,0,OTHERS
274,1999,ANDHRA PRADESH,Nalgonda,E.Giri Yadav,M,,GEN,,SP,,,,3261,0.23%,0.33%,1417182,4,980671,0,0,OTHERS
275,1999,ANDHRA PRADESH,Nalgonda,Chunchu Lakshmayya,M,,GEN,,AJBP,,,,1868,0.13%,0.19%,1417182,5,980671,0,0,OTHERS
276,1999,ANDHRA PRADESH,Nalgonda,Gummi Bakka Reddy,M,,GEN,,IND,,,,1086,0.08%,0.11%,1417182,6,980671,0,0,OTHERS
277,1999,ANDHRA PRADESH,Miryalguda,Jaipal Reddy Sudini,M,,GEN,,INC,,,,401437,33.28%,43.08%,1206229,1,931826,1,0,CONGRESS
278,1999,ANDHRA PRADESH,Miryalguda,Rangashai Reddy Yadevelli,M,,GEN,,TDP,,,,349360,28.96%,37.49%,1206229,2,931826,0,1,NDA
279,1999,ANDHRA PRADESH,Miryalguda,Cherupalli Seetharamulu,M,,GEN,,CPM,,,,131386,10.89%,14.10%,1206229,3,931826,0,0,OTHERS
280,1999,ANDHRA PRADESH,Miryalguda,Yerra Johnson,M,,GEN,,MCPI(S),,,,14068,1.17%,1.51%,1206229,4,931826,0,0,OTHERS
281,1999,ANDHRA PRADESH,Miryalguda,Kaki Laxma Reddy,M,,GEN,,IND,,,,5073,0.42%,0.54%,1206229,5,931826,0,0,OTHERS
282,1999,ANDHRA PRADESH,Miryalguda,Daida Lingaiah,M,,GEN,,IND,,,,3065,0.25%,0.33%,1206229,6,931826,0,0,OTHERS
283,1999,ANDHRA PRADESH,Miryalguda,Marri Nehemiah,M,,GEN,,IND,,,,2201,0.18%,0.24%,1206229,7,931826,0,0,OTHERS
284,1999,ANDHRA PRADESH,Miryalguda,Bathini Somulu,M,,GEN,,AJBP,,,,1805,0.15%,0.19%,1206229,8,931826,0,0,OTHERS
285,1999,ANDHRA PRADESH,Miryalguda,Kunareddy Anji Reddy,M,,GEN,,NCP,,,,1425,0.12%,0.15%,1206229,9,931826,0,0,OTHERS
286,1999,ARUNACHAL PRADESH,Arunachal West,Jarbom Gamlin,M,,GEN,,INC,,,,131483,37.99%,53.67%,346126,1,244968,1,0,CONGRESS
287,1999,ARUNACHAL PRADESH,Arunachal West,Omak Apang,M,,GEN,,AC,,,,70760,20.44%,28.89%,346126,2,244968,0,1,OTHERS
288,1999,ARUNACHAL PRADESH,Arunachal West,Toko Kach,M,,GEN,,NCP,,,,33076,9.56%,13.50%,346126,3,244968,0,0,OTHERS
289,1999,ARUNACHAL PRADESH,Arunachal East,Wangcha Rajkumar,M,,GEN,,INC,,,,110792,41.74%,56.45%,265446,1,196263,1,0,CONGRESS
290,1999,ARUNACHAL PRADESH,Arunachal East,Tapir Gao,M,,GEN,,BJP,,,,69389,26.14%,35.36%,265446,2,196263,0,1,NDA
291,1999,ARUNACHAL PRADESH,Arunachal East,Chau Khouk Manpoong,M,,GEN,,AJBP,,,,10163,3.83%,5.18%,265446,3,196263,0,0,OTHERS
292,1999,ASSAM,Karimganj,Nepal Chandra Das,M,,SC,,INC,,,,336799,35.71%,48.42%,943163,1,695538,1,0,CONGRESS
293,1999,ASSAM,Karimganj,Parimal Suklabaidya,M,,SC,,BJP,,,,294540,31.23%,42.35%,943163,2,695538,0,1,NDA
294,1999,ASSAM,Karimganj,Kushikanta Das,M,,SC,,CPM,,,,34250,3.63%,4.92%,943163,3,695538,0,0,OTHERS
295,1999,ASSAM,Karimganj,Himadri Kumar Roy,M,,SC,,SP,,,,5817,0.62%,0.84%,943163,4,695538,0,0,OTHERS
296,1999,ASSAM,Karimganj,Sunil Ranjan Roy,M,,SC,,NCP,,,,3362,0.36%,0.48%,943163,5,695538,0,0,OTHERS
297,1999,ASSAM,Karimganj,Nepal Chandra Das,M,,SC,,IND,,,,2886,0.31%,0.41%,943163,6,695538,0,0,OTHERS
298,1999,ASSAM,Karimganj,Sudarshan Bardhan,M,,SC,,AMB,,,,1391,0.15%,0.20%,943163,7,695538,0,0,OTHERS
299,1999,ASSAM,Karimganj,Radhakanta Tanty,M,,SC,,IND,,,,661,0.07%,0.10%,943163,8,695538,0,0,OTHERS
300,1999,ASSAM,Silchar,Sontosh Mohan Dev,M,,GEN,,INC,,,,329256,39.78%,54.11%,827760,1,608528,1,0,CONGRESS
301,1999,ASSAM,Silchar,Kabindra Purkayastha,M,,GEN,,BJP,,,,221504,26.76%,36.40%,827760,2,608528,0,1,NDA
302,1999,ASSAM,Silchar,Abdul Muhib Mazumder,M,,GEN,,IND,,,,29060,3.51%,4.78%,827760,3,608528,0,0,OTHERS
303,1999,ASSAM,Silchar,Subhash Mohan Deb,M,,GEN,,NCP,,,,5737,0.69%,0.94%,827760,4,608528,0,0,OTHERS
304,1999,ASSAM,Silchar,Chittaranjan Suklabaidya,M,,GEN,,IND,,,,1338,0.16%,0.22%,827760,5,608528,0,0,OTHERS
305,1999,ASSAM,Silchar,Saumitra Nath,M,,GEN,,IND,,,,1235,0.15%,0.20%,827760,6,608528,0,0,OTHERS
306,1999,ASSAM,Silchar,Rajendra Kumar Sinha,M,,GEN,,IND,,,,1181,0.14%,0.19%,827760,7,608528,0,0,OTHERS
307,1999,ASSAM,Silchar,Amiya Kanti Das,M,,GEN,,IND,,,,1000,0.12%,0.16%,827760,8,608528,0,0,OTHERS
308,1999,ASSAM,Silchar,Kantimoy Deb,M,,GEN,,IND,,,,683,0.08%,0.11%,827760,9,608528,0,0,OTHERS
309,1999,ASSAM,Silchar,Jowahar Lal Goala,M,,GEN,,IND,,,,581,0.07%,0.10%,827760,10,608528,0,0,OTHERS
310,1999,ASSAM,Silchar,Narayan Choudhury,M,,GEN,,IND,,,,573,0.07%,0.09%,827760,11,608528,0,0,OTHERS
311,1999,ASSAM,Silchar,Nazmul Haque Laskar,M,,GEN,,IND,,,,546,0.07%,0.09%,827760,12,608528,0,0,OTHERS
312,1999,ASSAM,Silchar,Gopal Chakraborty,M,,GEN,,IND,,,,173,0.02%,0.03%,827760,13,608528,0,0,OTHERS
313,1999,ASSAM,Autonomous District,Dr Jayanta Rongpi,M,,ST,,CPI(ML)(L),,,,208789,38.97%,52.66%,535818,1,396516,1,0,OTHERS
314,1999,ASSAM,Autonomous District,Biren Singh Engti,M,,ST,,INC,,,,148914,27.79%,37.56%,535818,2,396516,0,1,CONGRESS
315,1999,ASSAM,Autonomous District,Elwin Teron,M,,ST,,IND,,,,27382,5.11%,6.91%,535818,3,396516,0,0,OTHERS
316,1999,ASSAM,Autonomous District,Kabon Timungpi,F,,ST,,IND,,,,1715,0.32%,0.43%,535818,4,396516,0,0,OTHERS
317,1999,ASSAM,Dhubri,Abdul Hamid,M,,GEN,,INC,,,,279812,26.63%,33.89%,1050547,1,825531,1,0,CONGRESS
318,1999,ASSAM,Dhubri,Dr Pannalal Oswal,M,,GEN,,BJP,,,,258472,24.60%,31.31%,1050547,2,825531,0,1,NDA
319,1999,ASSAM,Dhubri,Afzalur Rahman,M,,GEN,,IND,,,,174879,16.65%,21.18%,1050547,3,825531,0,0,OTHERS
320,1999,ASSAM,Dhubri,Alauddin Sarkar,M,,GEN,,CPI,,,,57735,5.50%,6.99%,1050547,4,825531,0,0,OTHERS
321,1999,ASSAM,Dhubri,Ahmed Hussain,M,,GEN,,NCP,,,,16611,1.58%,2.01%,1050547,5,825531,0,0,OTHERS
322,1999,ASSAM,Dhubri,Minhar Ali Mandal,M,,GEN,,IND,,,,11892,1.13%,1.44%,1050547,6,825531,0,0,OTHERS
323,1999,ASSAM,Dhubri,Prabir Kumar Rava,M,,GEN,,IND,,,,5785,0.55%,0.70%,1050547,7,825531,0,0,OTHERS
324,1999,ASSAM,Dhubri,Safior Rahman Talukdar,M,,GEN,,AJBP,,,,3883,0.37%,0.47%,1050547,8,825531,0,0,OTHERS
325,1999,ASSAM,Kokrajhar,Sansuma Khunggur Bwismuthiary,M,,ST,,IND,,,,334367,28.62%,36.71%,1168480,1,910953,1,0,OTHERS
326,1999,ASSAM,Kokrajhar,Theodore Kisku Rapaz,M,,ST,,URMCA,,,,246942,21.13%,27.11%,1168480,2,910953,0,1,OTHERS
327,1999,ASSAM,Kokrajhar,Gangadhar Ramchiary,M,,ST,,PDF,,,,172434,14.76%,18.93%,1168480,3,910953,0,0,OTHERS
328,1999,ASSAM,Kokrajhar,Sri Premsing Brahma,M,,ST,,INC,,,,65234,5.58%,7.16%,1168480,4,910953,0,0,CONGRESS
329,1999,ASSAM,Kokrajhar,Anil Murmu,M,,ST,,IND,,,,63427,5.43%,6.96%,1168480,5,910953,0,0,OTHERS
330,1999,ASSAM,Kokrajhar,Kanakeswar Narzary,M,,ST,,UBNLF,,,,7611,0.65%,0.84%,1168480,6,910953,0,0,OTHERS
331,1999,ASSAM,Barpeta,A F Golam Osmani,M,,GEN,,INC,,,,325838,31.83%,42.43%,1023625,1,767914,1,0,CONGRESS
332,1999,ASSAM,Barpeta,Ramani Kanta Deka,M,,GEN,,BJP,,,,236476,23.10%,30.79%,1023625,2,767914,0,1,NDA
333,1999,ASSAM,Barpeta,Uddhab Barman,M,,GEN,,CPM,,,,141272,13.80%,18.40%,1023625,3,767914,0,0,OTHERS
334,1999,ASSAM,Barpeta,Abdus Samad Ahmed,M,,GEN,,UMFA,,,,40256,3.93%,5.24%,1023625,4,767914,0,0,OTHERS
335,1999,ASSAM,Barpeta,Bhubaneswar Barman,M,,GEN,,SP,,,,4091,0.40%,0.53%,1023625,5,767914,0,0,OTHERS
336,1999,ASSAM,Barpeta,Jalal Uddin Ahmed,M,,GEN,,IND,,,,2988,0.29%,0.39%,1023625,6,767914,0,0,OTHERS
337,1999,ASSAM,Barpeta,Dilip Sarkar,M,,GEN,,IND,,,,2857,0.28%,0.37%,1023625,7,767914,0,0,OTHERS
338,1999,ASSAM,Barpeta,Mahammad Ali,M,,GEN,,IND,,,,555,0.05%,0.07%,1023625,8,767914,0,0,OTHERS
